osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
9705706614.0,893cf08257bffff,23.9768767,88.7597313,Dharmadah High School,,"Dharmadah High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","ধর্মদাহ উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Adabaria,3db386410b5734f285dc70d78b5269eb
9705706615.0,893cf082183ffff,23.9767182,88.77365,D.G.T Junior Girls High School,,"D.G.T Junior Girls High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","ডিজি.টি জুনিয়র গার্লস হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Adabaria,3db386410b5734f285dc70d78b5269eb
9705706616.0,893cf08252fffff,23.981368,88.7730764,D.G.T High School,,"D.G.T High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","ডিজি.টি উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Adabaria,3db386410b5734f285dc70d78b5269eb
9705759517.0,893cf082c83ffff,23.9840898,88.7981473,Adabaria High School,,"Adabaria High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","আদাবেরিয়া উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Adabaria,3db386410b5734f285dc70d78b5269eb
9705759523.0,893cf095083ffff,24.0209256,88.785412,Bagoan   K.  C. V. N. High School,,"Bagoan K. C. V. N. High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বাগিয়ান কে সি ভি ভি এন। উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Mathurapur,eccabc0475079d71fb4a34fc791e927a
9705759523.0,893cf095083ffff,24.0209256,88.785412,Bagoan   K.  C. V. N. High School,,"Bagoan K. C. V. N. High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বাগিয়ান কে সি ভি ভি এন। উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759524.0,893cf095603ffff,24.0076995,88.7678438,Pragpur High School,,"Pragpur High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","প্রাগপুর উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759525.0,893cf09568fffff,24.0125862,88.7627238,P.M. Ideal Girls High School,,"P.M. Ideal Girls High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","পি.এম.আদর্শ মেয়েরা উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759526.0,893cf09094bffff,24.0120715,88.7421462,Bilgatua High School,,"Bilgatua High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বিলগাতুয়া উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759527.0,893cf0954a3ffff,24.0357588,88.7770726,J.M.G High School,,"J.M.G High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","জে.এম.জি হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759528.0,893cf097377ffff,24.0458031,88.7845932,,,"Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Prayagpur,d8f62b47673745259eb15f463da4bb61
9705759529.0,893cf0972afffff,24.0500948,88.7634464,Mohis Kundi High School,,"Mohis Kundi High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","মোহিস কুন্ডি উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Ramkrishnapur,877565fad37506c2e1ec57b4f58b2781
9705759530.0,893cf0972a7ffff,24.0511704,88.7624899,Fatema Yusuf Junior Girls High School,,"Fatema Yusuf Junior Girls High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","ফাতেমা ইউসুফ জুনিয়র গার্লস হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Ramkrishnapur,877565fad37506c2e1ec57b4f58b2781
2344314708.0,893cf095b13ffff,24.0006974,88.8731064,Daulatpur Upazila Health Complex,,"Daulatpur Upazila Health Complex, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","দৌলতপুর উপজিলা স্বাস্থ্য কমপ্লেক্স, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Daulatpur,24bee97fa37aabff73c1a93a5d04dfb6
3448051873.0,893cf095197ffff,24.0318485,88.8110985,Mothurapur Bus Stop,,"Mothurapur Bus Stop, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","মথুরাপুর বাস স্টপ, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Mathurapur,eccabc0475079d71fb4a34fc791e927a
3448192864.0,893cf095197ffff,24.0319014,88.8108667,"অগ্রণী ব্যাংক, মথুরাপুর শাখা","['Agrani bank, Mathurapur Branch']","Agrani Bank Mathurapur Branch, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","অগ্রণী ব্যাংক মথুরাপুর শাখা, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Mathurapur,eccabc0475079d71fb4a34fc791e927a
3448195776.0,893cf095197ffff,24.0319154,88.8105077,KhasMathurapur Post office,,"KhasMathurapur Post office, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","খাশ মাথুরাপুর ডাকঘর, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,['post_office'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Mathurapur,eccabc0475079d71fb4a34fc791e927a
6716387498.0,893cf08e483ffff,23.8800544,88.858214,,,"Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Khalishakundi,a0c111c883d31cb5b4da3507447647c2
8696303091.0,893cf08e4a3ffff,23.8782355,88.8681758,,,"Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Khulna,Kushtia,Daulatpur,Khalishakundi,a0c111c883d31cb5b4da3507447647c2
9705613301.0,893cf08e5d3ffff,23.8814145,88.8768442,Prantik Junior High School,,"Prantik Junior High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","প্রান্তিক জুনিয়র হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Khalishakundi,a0c111c883d31cb5b4da3507447647c2
9705613304.0,893cf080d27ffff,23.9328414,88.8694734,Kamalpur High School,,"Kamalpur High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","কমলপুর উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Khalishakundi,a0c111c883d31cb5b4da3507447647c2
9705613305.0,893cf087067ffff,23.9538796,88.8950712,Aria United High School,,"Aria United High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","আরিয়া ইউনাইটেড হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Aria,2e6bde99962aabd3a084363df5b5613f
9705613306.0,893cf08705bffff,23.9530439,88.8778482,Baragangdia Girls High School,,"Baragangdia Girls High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বড়গংদিয়া গার্লস হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Aria,2e6bde99962aabd3a084363df5b5613f
9705613310.0,893cf08709bffff,23.9679429,88.8799499,G. N. Junior High School,,"G. N. Junior High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","জি এন। জুনিয়র হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Refayetpur,4e997cdde1ce865f8f1d2470b7d4556e
9705613311.0,893cf08744fffff,23.966694,88.8652479,B T P High School,,"B T P High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বি টি পি হাই স্কুল, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Refayetpur,4e997cdde1ce865f8f1d2470b7d4556e
9705732055.0,893cf082b27ffff,23.9484246,88.8530321,Boalia High School,,"Boalia High School, Daulatpur Upazila (Kushtia), Kushtia District, Khulna Division, Bangladesh","বোয়ালিয়া উচ্চ বিদ্যালয়, দৌলতপুর উপজেলা কুষ্টিয়া, কুষ্টিয়া জেলা, খুলনা বিভাগ, বাংলাদেশ",দৌলতপুর উপজেলা (কুষ্টিয়া),বাংলাদেশ,খুলনা বিভাগ,local_admin,boundaries,"['educational_institution', 'school']",[],Bangladesh,Khulna,Kushtia,Daulatpur,Boalia,0e27225ed912ce6cf16f5e9d0f983fda
