osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
2343344187.0,893cd5863bbffff,22.496529,90.7192273,Burhanuddin Upazila Health Complex,,"Burhanuddin Upazila Health Complex, Borhanuddin Subdistrict, Bhola District, Barishal Division, Bangladesh","বুরহানউদ্দিন উপজিলা স্বাস্থ্য কমপ্লেক্স, বোরহানউদ্দিন উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",বোরহানউদ্দিন উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Bhola,Burhanuddin,Paurashava,c856dd80fb21c36b57b60a00e59751ca
2343344188.0,893cd51714bffff,22.1841926,90.7635274,Charfasson Upazila Health Complex,,"Charfasson Upazila Health Complex, Charfasson Subdistrict, Bhola District, Barishal Division, Bangladesh","চারফাসন উপজিলা স্বাস্থ্য কমপ্লেক্স, চরফ্যাশন উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",চরফ্যাশন উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Bhola,CharFasson,Jinnaghar,c328eaf6390daf41172208a6d1fa63d6
2343344194.0,893cd58e823ffff,22.3463171,90.734469,Lalmohan Upazila Health Complex,,"Lalmohan Upazila Health Complex, Laimohan Subdistrict, Bhola District, Barishal Division, Bangladesh","লালমোহান উপজিলা স্বাস্থ্য কমপ্লেক্স, লালমোহন উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",লালমোহন উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Bhola,Lalmohan,Paurashava,d5a0c7fc5c7cb367fdf961665d266adc
2682106390.0,893cc64868fffff,22.6057511,90.7469055,Daulatkhan Police Station,,"Daulatkhan Police Station, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","দৌলাতখান থানা, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['police'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
2682106391.0,893cc64868fffff,22.6046687,90.7463456,Daulatkhan Health Complex,,"Daulatkhan Health Complex, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","দৌলাতখান স্বাস্থ্য কমপ্লেক্স, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
2682141471.0,893cc648613ffff,22.6025358,90.7476323,Beauty Cinema Hall,['Beauty Cinema Hall'],"Beauty Cinema Hall, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","বিউটি সিনেমা হল, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['cinema'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
2682156030.0,893cc648617ffff,22.6031867,90.7516121,,,"Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Bhabanipur,adff140551f93df6a490ee6dbec413e6
2682171723.0,893cc64860bffff,22.5983153,90.7496093,Upozila Complex,['Upozila Complex'],"Upozila Complex, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","উপজিলা কমপ্লেক্স, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['government'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
2682172834.0,893cc64860bffff,22.5984275,90.7486255,Upozila Jame Mosjid,['Upozila Jame Mosjid'],"Upozila Jame Mosjid, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","উপজিলা জামে মোসজিড, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
2682297907.0,893cc64868bffff,22.604271,90.7460115,Bus Stand,,"Bus Stand, Doulatkhan Subdistrict, Bhola District, Barishal Division, Bangladesh","বাস স্ট্যান্ড, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",দৌলতখান উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Barisal,Bhola,Daulatkhan,Paurashava,9a47094f62e89d06a529226462ae23d1
