osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
2571203280.0,893ce6c0c63ffff,25.7071259,89.1808277,বদরগঞ্জ,['Badarganj'],"Badarganj, Rangpur, Rangpur District, Rangpur Division, Bangladesh","বদরগঞ্জ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['railway_station'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Chandanpat,70926941555a11811a3bc78b822ef0d1
5197745365.0,893ce6d58cfffff,25.7994207,89.191229,Hazir Haat Bus Stop,,"Hazir Haat Bus Stop, Rangpur, Rangpur District, Rangpur Division, Bangladesh","হাজির হাট বাস স্টপ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Uttam,d1bb04edca3a63fb89c77dc3162ad4f7
5197801364.0,893ce6d58cfffff,25.7989401,89.192348,শুকতারা হোটেল এন্ড রেস্টুরেন্ট,,"Shuktara Hotel & Restaurant, Rangpur, Rangpur District, Rangpur Division, Bangladesh","শুকতারা হোটেল এন্ড রেস্টুরেন্ট, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Uttam,d1bb04edca3a63fb89c77dc3162ad4f7
5197823874.0,893ce6d58cfffff,25.7991998,89.1912357,Hajir Hat,,"Hajir Hat, Rangpur, Rangpur District, Rangpur Division, Bangladesh","হাজির টুপি, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Uttam,d1bb04edca3a63fb89c77dc3162ad4f7
5197862299.0,893ce6d51d7ffff,25.810992,89.1478114,Al-Hajj Azizul Islam Market আল হজ আজিজুল ইসলাম মার্কেট,,"Al-Hajj Azizul Islam Market, Rangpur, Rangpur District, Rangpur Division, Bangladesh","আল হজ আজিজুল ইসলাম মার্কেট, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197895857.0,893ce6d51d7ffff,25.8111102,89.1470073,Paglapir Hotel And Restaurent,,"Paglapir Hotel And Restaurent, Rangpur, Rangpur District, Rangpur Division, Bangladesh","প্যাগলাপির হোটেল এবং রেস্তোঁরা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
1430006596.0,893ce613377ffff,25.7777897,89.4236255,কাউনিয়া জংশন,['Kaunia Junction'],"Kaunia Junction, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","কাউনিয়া জংশন, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['railway_station'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5197906362.0,893ce6d51d7ffff,25.8113499,89.146854,Paglapir Bazar,,"Paglapir Bazar, Rangpur, Rangpur District, Rangpur Division, Bangladesh","পাগলপীর বাজার, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197916338.0,893ce6d51d7ffff,25.8113787,89.1465927,Paglapeer Bus Stop,,"Paglapeer Bus Stop, Rangpur, Rangpur District, Rangpur Division, Bangladesh","প্যাগলপিয়ার বাস স্টপ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197918900.0,893ce6d51d3ffff,25.8115065,89.146192,Hazi Tachir Uddin Shoping Complex হাজী তছির উদ্দিন শপিং কমপ্লেক্স,,"Hazi Tachir Uddin Shoping Complex, Rangpur, Rangpur District, Rangpur Division, Bangladesh","হাজী তছির উদ্দিন শপিং কমপ্লেক্স, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197919011.0,893ce6d51d7ffff,25.8116735,89.1467947,পাগলাপীর বাবার মাজার,['Pagla Baba (Rh) Majar Sharif'],"The shrine of the father of the madman, Rangpur, Rangpur District, Rangpur Division, Bangladesh","পাগলাপীর বাবার মাজার, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['place_of_worship'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197928468.0,893ce6d51d3ffff,25.8118406,89.1451654,Nama Hat নাম হাট,,"Nama Hat, Rangpur, Rangpur District, Rangpur Division, Bangladesh","নাম হাট, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,RangpurSadar,Haridebpur,e952ea710d02ed2c877790c83fbe7f2d
5197932445.0,893ce6d5447ffff,25.8116199,89.1119147,Soleyasha Bus Stopage,,"Soleyasha Bus Stopage, Rangpur, Rangpur District, Rangpur Division, Bangladesh","সোলিয়াশা বাস স্টপেজ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Rangpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bus_station'],[],Bangladesh,Rangpur,Rangpur,Gangachara,Khaleya,38460289afd30cc481c6b1d979a86dc6
2571898000.0,893ce618403ffff,25.6593276,89.407802,পীরগাছা,['Pirgacha'],"Pirgachha, Rangpur District, Rangpur Division, Bangladesh","পীরগাছা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",,বাংলাদেশ,রংপুর বিভাগ,admin2,boundaries,['railway_station'],[],Bangladesh,Rangpur,Rangpur,Pirgachha,Pirgachha,40426b1a5ec6d0bdf0058df1e782b6bd
6376833130.0,893ce6cf3d3ffff,25.584374,89.1944178,শুকুরেরহাট,,"Shukurhat, Mithapukur, Rangpur District, Rangpur Division, Bangladesh","শুকুরেরহাট, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Mithapukur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Rangpur,MithaPukur,Mayenpur,8dc1f950781fc6da1d9d74136828507a
6384133859.0,893ce6cf3cbffff,25.5806116,89.1943074,শুকুরেরহাট স্কুল এন্ড কলেজ মাঠ,,"Shukurhat School and College Ground, Mithapukur, Rangpur District, Rangpur Division, Bangladesh","শুকুরেরহাট স্কুল এন্ড কলেজ মাঠ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Mithapukur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['pitch'],[],Bangladesh,Rangpur,Rangpur,MithaPukur,Mayenpur,8dc1f950781fc6da1d9d74136828507a
6384133861.0,893ce6cf3c3ffff,25.5838784,89.1960596,রাজশাহী কৃষি ব্যাক,"['রাজশাহী কৃষি ব্যাক', 'Rajshahi Krishi Bank']","Rajshahi Agricultural Back, Mithapukur, Rangpur District, Rangpur Division, Bangladesh","রাজশাহী কৃষি ব্যাক, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Mithapukur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rangpur,Rangpur,MithaPukur,Mayenpur,8dc1f950781fc6da1d9d74136828507a
6417557109.0,893ce6d7353ffff,25.8329042,89.1116264,গেট,,"Gate, Gangachhara, Rangpur District, Rangpur Division, Bangladesh","গেট, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Gangachhara,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['gate'],[],Bangladesh,Rangpur,Rangpur,Gangachara,Khaleya,38460289afd30cc481c6b1d979a86dc6
6579665800.0,893ce6d40a7ffff,25.8606721,89.1785483,Barabil Union Porishod,,"Barabil Union Porishod, Gangachhara, Rangpur District, Rangpur Division, Bangladesh","বড়বিল ইউনিয়ন পোরিশোদ, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Gangachhara,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['administrative'],[],Bangladesh,Rangpur,Rangpur,Gangachara,Barabil,4c77bbdc7a8e9bebdbeb20621fee6441
6586131971.0,893ce6d4453ffff,25.8608943,89.1426243,বেতগারি ইউনিয়ন কমপ্লেক্স,"['বেতগারি ইউনিয়ন কমপ্লেক্স', 'Betgari Union Complex']","Betagari Union Complex, Gangachhara, Rangpur District, Rangpur Division, Bangladesh","বেতগারি ইউনিয়ন কমপ্লেক্স, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Gangachhara,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['administrative'],[],Bangladesh,Rangpur,Rangpur,Gangachara,Betgari,9b969d20028d72d18018603d10b03aeb
5232065927.0,893ce61336bffff,25.7720471,89.423788,জসিম টেলিকম,,"Jasim Telecom, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","জসিম টেলিকম, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['mobile_phone'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232078315.0,893ce61336bffff,25.7717908,89.422141,Seven Star Telecom Oppo Showroom,,"Seven Star Telecom Oppo Showroom, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","সেভেন স্টার টেলিকম ওপ্পো শোরুম, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['mobile_phone'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232091399.0,893ce61336bffff,25.7719814,89.423523,MASUM TELECOM,,"MASUM TELECOM, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","মাসুম টেলিকম, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['mobile_phone'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232093715.0,893ce61336bffff,25.7721347,89.424095,Shadhin Mobile Meuseim,,"Shadhin Mobile Meuseim, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","শ্যাফিন মোবাইল যাদুঘর, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['mobile_phone'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232096876.0,893ce61336bffff,25.7722916,89.4241977,ডাচ-বাংলা ব্যাংক লিমিটেড এটিএম,['Dutch-Bangla Bank Limited ATM'],"Dutch-Bangla Bank Ltd ATM, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","ডাচ-বাংলা ব্যাংক লিমিটেড এটিএম, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232097899.0,893ce61336bffff,25.7718419,89.424246,Kajali sweet face কাজলি মিস্টি মুখ,,"Kajali sweet face, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","কাজলি মিস্টি মুখ, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232098605.0,893ce61336fffff,25.772117,89.4244796,Kaunia Bus Station,,"Kaunia Bus Station, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","কুনিয়া বাস স্টেশন, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232101855.0,893ce61336fffff,25.7721839,89.4247335,মোস্তফা বস্ত্রালয়,,"Mostafa Clothes, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","মোস্তফা বস্ত্রালয়, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['clothes'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
5232102020.0,893ce61336fffff,25.7728867,89.4269924,মানিক হোটেল,,"Manik Hotel, Kaunia Upazila, Rangpur District, Rangpur Division, Bangladesh","মানিক হোটেল, কাউনিয়া উপজেলা, রংপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",কাউনিয়া উপজেলা,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Rangpur,Kaunia,KauniaBalaPara,6894975143a8d8cbb8e78dcdc29f3141
