osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
4519247290.0,893cc692d97ffff,23.6834329,90.7780755,,['Homna Govt High School'],"Homna, Cumilla District, Chattogram Division, Bangladesh","কুমিল্লা জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Homna,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,PurbaUjanChar,7fdc8d6a85c9ccf75da4fafc83186d57
5191571357.0,893cf12f103ffff,23.7632166,90.7387823,,,"Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,DakshinBanchharampur,fcd8cd15226b5fbefd6355a6f0ec2dd9
904094042.0,893cf12e3a7ffff,23.80028055,90.77962482,,,"Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,Sonarampur,e46cb514e237bc73c515ba2913277d44
2333164528.0,893cf12c197ffff,23.7720763,90.8021663,Bancharampur Upazila Health Complex,,"Bancharampur Upazila Health Complex, Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","বানচামপুর আপাজিলা স্বাস্থ্য কমপ্লেক্স, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,Salimabad,c5478289a8b35e4a839f4613112f0e0b
2887179138.0,893cc45b08fffff,23.8105482,90.8852842,বাংলাদেশ কৃষি ব্যাংক,['Bangladesh Krishi Bank'],"Bangladesh Agricultural Bank, Nabinagar Upazila, Brahmanbaria District, Chattogram Division, Bangladesh","বাংলাদেশ কৃষি ব্যাংক, নবীনগর উপজেলা, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",নবীনগর উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,Tezkhali,106acb26ca0d640a44a7cfd2313765c4
2887180924.0,893cc45b037ffff,23.8057684,90.8955604,Piyarakandi Masjid,,"Piyarakandi Masjid, Nabinagar Upazila, Brahmanbaria District, Chattogram Division, Bangladesh","পাইয়ারাকান্দি মসজিদ, নবীনগর উপজেলা, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",নবীনগর উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Chittagong,Brahamanbaria,Nabinagar,Ratanpur,c13c1c6e1192fd832bf6e207fbae7562
2887184045.0,893cc45b08fffff,23.8103153,90.885253,Majiara Bazar,,"Majiara Bazar, Nabinagar Upazila, Brahmanbaria District, Chattogram Division, Bangladesh","মাজিয়ারা বাজার, নবীনগর উপজেলা, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",নবীনগর উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,Tezkhali,106acb26ca0d640a44a7cfd2313765c4
5163454282.0,893cc45b64fffff,23.7887238,90.856898,রূপসদী উত্তর বাজার বাস স্টেশন,,"Rupsadi North Bazar Bus Station, Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","রূপসদী উত্তর বাজার বাস স্টেশন, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bus_station'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,PaschimRupasdi,015e771b5c6cf459e7f433dfa4a674ce
5163455655.0,893cc45b64bffff,23.7887109,90.8553513,Rupasdi Post Office,,"Rupasdi Post Office, Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","রুপসদী পোস্ট অফিস, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['post_office'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,PaschimRupasdi,015e771b5c6cf459e7f433dfa4a674ce
5166959785.0,893cf12e963ffff,23.8070546,90.8486217,বাহাদূরপুর লোকাল বাস স্টেশন,,"Bahadurpur Local Bus Station, Bancharampur, Brahmanbaria District, Chattogram Division, Bangladesh","বাহাদূরপুর লোকাল বাস স্টেশন, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Bancharampur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bus_station'],[],Bangladesh,Chittagong,Brahamanbaria,Banchharampur,PurbaSaifullakandi,6aefebd804dc355e47481cf4ef2fd20e
