osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
2571296118.0,893c1bae3abffff,25.6458795,88.7758409,চিরিরবন্দর,['Chirirbandar'],"Chirir port, Dinajpur District, Rangpur Division, Bangladesh","চিরিরবন্দর, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",,বাংলাদেশ,রংপুর বিভাগ,admin2,boundaries,['railway_station'],[],Bangladesh,Rangpur,Dinajpur,Chirirbandar,Abdulpur,ec7cd93b9e84659ceebc99bdaae1648b
5104644462.0,893c1ba661bffff,25.800113,88.7682779,,,"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['supermarket'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Bhabki,fd58507d64d91dad1100ac285688983b
5104644464.0,893c1ba661bffff,25.8000164,88.7684603,,,"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Bhabki,fd58507d64d91dad1100ac285688983b
5104644465.0,893c1ba661bffff,25.8000261,88.7683315,,,"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Bhabki,fd58507d64d91dad1100ac285688983b
5105820387.0,893c19795c7ffff,25.9832521,88.7052122,,,"Birganj, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Birganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Rangpur,Dinajpur,Birganj,Shatagram,09fbe00eaf09cad0e04ed9190d8a279a
5105895576.0,893c1979057ffff,25.955525,88.7015523,,,"Birganj, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Birganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Rangpur,Dinajpur,Birganj,Mohanpur,5dc7f543ab30e3762790fcd4f8f452ed
5127854072.0,893c1ba766bffff,25.7399306,88.740366,foot ferry,,"foot ferry, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","পা ফেরি, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Sundarban,7d2d0c53b84b294e39c85fbf731cf31a
5127854073.0,893c1ba766bffff,25.740011,88.7395577,foot ferry,,"foot ferry, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","পা ফেরি, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Sundarban,7d2d0c53b84b294e39c85fbf731cf31a
5154770240.0,893c1ba0aa7ffff,25.6947575,88.7264496,pedestrian ferry,,"pedestrian ferry, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","পথচারী ফেরি, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Fazilpur,057ddbb1925eafc13f649a7263d6dc14
5203684909.0,893c1bb20c7ffff,25.8643578,88.491161,Bokultala Bazar বকুলতলা বাজার,,"Bokultala Bazar, Bochaganj, Dinajpur District, Rangpur Division, Bangladesh","বকুলতলা বাজার, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Bochaganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Dinajpur,Bochaganj,Ishania,85e63aad229493b7b6e5f20bf77d4711
5154770241.0,893c1ba086bffff,25.6951473,88.7262378,pedestrian ferry,,"pedestrian ferry, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","পথচারী ফেরি, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Fazilpur,057ddbb1925eafc13f649a7263d6dc14
5203780781.0,893c1949e07ffff,25.8566506,88.4112167,"Futkibari Hat, Bochaganj, Dinajpur",,"Futkibari Hat Bochaganj Dinajpur, Bochaganj, Dinajpur District, Rangpur Division, Bangladesh","ফুটকিবাড়ী হাট বোচাগানজ দিনাজপুর, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Bochaganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Dinajpur,Bochaganj,Nafanagar,24c460a0b72bf8f0c184643a24c93b56
5203786305.0,893c1949e07ffff,25.8568551,88.4108921,"Rejul Tea Hotel, Futkibari রেজুল চা হোটেল, ফুটকিবাড়ী",,"Rejul Tea Hotel Futkibari, Bochaganj, Dinajpur District, Rangpur Division, Bangladesh","রেজুল চা হোটেল ফুটকিবাড়ী, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Bochaganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Dinajpur,Bochaganj,Nafanagar,24c460a0b72bf8f0c184643a24c93b56
5199777936.0,893c1ba7193ffff,25.7739227,88.779132,"গ্রামীণ ব্যাংক, নসরতপুর শাখা","['Grameen Bank,Nasratpur Branch']","Grameen Bank Nasratpur Branch, Dinajpur District, Rangpur Division, Bangladesh","গ্রামীণ ব্যাংক নসরতপুর শাখা, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",,বাংলাদেশ,রংপুর বিভাগ,admin2,boundaries,['bank'],[],Bangladesh,Rangpur,Dinajpur,Chirirbandar,Nasratpur,d22e2db88a02c83cf6ee6d0b9f2f9475
7757193547.0,893c1bb32b3ffff,25.8006364,88.4593609,সেতাবগঞ্জ রেল ষ্টেশন,,"Setabganj Rail Station, Bochaganj, Dinajpur District, Rangpur Division, Bangladesh","সেতাবগঞ্জ রেল ষ্টেশন, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Bochaganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['railway_station'],[],Bangladesh,Rangpur,Dinajpur,Bochaganj,SetabganjPaurashava,21886429efdcbd319c9a8fff4bf3a65c
9529713026.0,893c1bb1553ffff,25.7770663,88.4916718,,['আটগাঁও মন্ডলপাড়া জামে মসজিদ'],"Bochaganj, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Bochaganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Rangpur,Dinajpur,Bochaganj,Atgaon,ad244ff9982a80d1f7e2c58ba084ff7d
5227736502.0,893c1bad333ffff,25.5414285,88.7724833,mouchak hotel and restaurant মৌচাক হোটেল এবং রেস্টুরেন্ট,,"mouchak hotel and restaurant, Dinajpur District, Rangpur Division, Bangladesh","মৌচাক হোটেল এবং রেস্টুরেন্ট, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",,বাংলাদেশ,রংপুর বিভাগ,admin2,boundaries,['restaurant'],[],Bangladesh,Rangpur,Dinajpur,Chirirbandar,Punatti,b265ced3d993e514fb1f73bcb30a00ff
5227737079.0,893c1bad00fffff,25.552521,88.7496919,Laxmitola Bazar লক্ষীতলা বাজার,,"Laxmitola Bazar, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","লক্ষীতলা বাজার, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shankarpur,ff66e60c4abcbd359f170ccaae6dd11d
5227738908.0,893c1bad00fffff,25.5521532,88.7498834,Babur Hotel,,"Babur Hotel, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","বাবুর হোটেল, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['restaurant'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shankarpur,ff66e60c4abcbd359f170ccaae6dd11d
5227739882.0,893c1baf217ffff,25.5881842,88.7123178,"Panchbari Bazar, Dinajpur","['পাঁচবাড়ী বাজার, দিনাজপুর']","Panchbari Bazar Dinajpur, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","পঞ্চবাড়ী বাজার দিনাজপুর, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shashara,3a25c055709f20a4390c88768ff866f7
5227750077.0,893c1baf6b7ffff,25.6072717,88.700464,রাজাপুকুর বাজার,"['রাজাপুকুর বাজার', 'Rajapukur bazzer']","Rajapukur Bazar, Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","রাজাপুকুর বাজার, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shashara,3a25c055709f20a4390c88768ff866f7
5372864337.0,893c1b3202bffff,25.4985477,88.7208372,,,,,,,,,boundaries,['gate'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shankarpur,ff66e60c4abcbd359f170ccaae6dd11d
5376223361.0,893c1979137ffff,25.9719516,88.741706,,,"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Alokjhari,1c81d15201de84d1db62494d130945dd
5376223363.0,893c1979137ffff,25.970711,88.7412044,,,"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['ford'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Alokjhari,1c81d15201de84d1db62494d130945dd
5894264991.0,893c197900bffff,25.95802,88.7049128,ভুল্লীর হাট,,"Hats, Birganj, Dinajpur District, Rangpur Division, Bangladesh","ভুল্লীর হাট, দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Birganj,বাংলাদেশ,রংপুর বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Dinajpur,Birganj,Mohanpur,5dc7f543ab30e3762790fcd4f8f452ed
5894264992.0,893c1bb6c97ffff,25.9336224,88.7151094,,['তুলশীপুর কবরস্থান ও হাফিজিয়া মাদ্রাসা'],"Birganj, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Birganj,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Rangpur,Dinajpur,Birganj,Mohanpur,5dc7f543ab30e3762790fcd4f8f452ed
5894264993.0,893c1bb6cbbffff,25.9305362,88.7200039,,['খানসামা ঘাটপাড়'],"Khansama, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Khansama,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Dinajpur,Khansama,Alokjhari,1c81d15201de84d1db62494d130945dd
5894267589.0,893c1bad333ffff,25.5413831,88.7721628,,['Amtoli'],"Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",,বাংলাদেশ,রংপুর বিভাগ,admin2,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Dinajpur,Chirirbandar,Punatti,b265ced3d993e514fb1f73bcb30a00ff
5894267591.0,893c1bad06fffff,25.544417,88.7535595,,['Ambagan'],"Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Shankarpur,ff66e60c4abcbd359f170ccaae6dd11d
5903096287.0,893c1bad43bffff,25.5687753,88.7350225,,['গোয়াল হাট'],"Dinajpur, Dinajpur District, Rangpur Division, Bangladesh","দিনাজপুর জেলা, রংপুর বিভাগ, বাংলাদেশ",Dinajpur,বাংলাদেশ,রংপুর বিভাগ,local_admin,boundaries,['bus_stop'],[],Bangladesh,Rangpur,Dinajpur,DinajpurSadar,Uthrail,183ca004854c0c83e7de25515a25eba2
